Request_Id,Pickup_Point,Driver_Id,Status,Request_Timestamp,Drop _Timestamp,Request_Date,Request_Hour,,Drop_Hour,Trip_Duration(in minutes)
4700,Airport,173,Trip Completed,14-07-2016 13:08,14-07-2016 13:54,14-07-2016,13,,13,46.73333334
5484,City,173,Trip Completed,15-07-2016 04:54,15-07-2016 05:47,15-07-2016,4,,5,52.28333333
5900,City,173,Trip Completed,15-07-2016 09:53,15-07-2016 10:44,15-07-2016,9,,10,51.25
6634,Airport,173,Trip Completed,15-07-2016 22:03,15-07-2016 22:44,15-07-2016,22,,22,41.68333333
426,City,174,Trip Completed,11-07-2016 08:48,11-07-2016 09:53,11-07-2016,8,,9,65
1320,City,174,Trip Completed,11-07-2016 22:52,12-07-2016 00:06,11-07-2016,22,,0,74
1588,City,174,Trip Completed,12-07-2016 06:32,12-07-2016 07:19,12-07-2016,6,,7,47
2375,Airport,174,Trip Completed,12-07-2016 19:38,12-07-2016 20:38,12-07-2016,19,,20,60
4411,Airport,174,Trip Completed,14-07-2016 08:09,14-07-2016 08:52,14-07-2016,8,,8,42.51666666
4769,Airport,174,Trip Completed,14-07-2016 15:42,14-07-2016 16:41,14-07-2016,15,,16,58.5
5149,City,174,Trip Completed,14-07-2016 20:27,14-07-2016 21:26,14-07-2016,20,,21,59.2
5659,City,174,Trip Completed,15-07-2016 07:03,15-07-2016 08:08,15-07-2016,7,,8,64.98333333
545,City,175,Trip Completed,11-07-2016 10:06,11-07-2016 10:42,11-07-2016,10,,10,36
778,City,175,Trip Completed,11-07-2016 16:39,11-07-2016 17:18,11-07-2016,16,,17,39
1289,City,175,Trip Completed,11-07-2016 22:26,11-07-2016 22:55,11-07-2016,22,,22,29
1654,Airport,175,Trip Completed,12-07-2016 07:23,12-07-2016 08:06,12-07-2016,7,,8,43
1945,Airport,175,Trip Completed,12-07-2016 11:33,12-07-2016 12:44,12-07-2016,11,,12,71
2460,City,175,Trip Completed,12-07-2016 20:29,12-07-2016 21:40,12-07-2016,20,,21,71
2877,Airport,175,Trip Completed,13-07-2016 05:49,13-07-2016 07:03,13-07-2016,5,,7,73.91666667
3264,City,175,Trip Completed,13-07-2016 10:21,13-07-2016 11:31,13-07-2016,10,,11,70.81666667
3927,City,175,Trip Completed,13-07-2016 22:22,13-07-2016 23:21,13-07-2016,22,,23,58.70000001
5774,City,175,Trip Completed,15-07-2016 08:29,15-07-2016 09:22,15-07-2016,8,,9,53.10000001
923,City,176,Trip Completed,11-07-2016 18:26,11-07-2016 19:37,11-07-2016,18,,19,71
1439,City,176,Trip Completed,12-07-2016 04:45,12-07-2016 05:19,12-07-2016,4,,5,34.00000001
2130,City,176,Trip Completed,12-07-2016 17:04,12-07-2016 17:46,12-07-2016,17,,17,42
2797,City,176,Trip Completed,13-07-2016 04:53,13-07-2016 06:07,13-07-2016,4,,6,73.56666667
3135,Airport,176,Trip Completed,13-07-2016 08:48,13-07-2016 09:21,13-07-2016,8,,9,33.09999999
3525,Airport,176,Trip Completed,13-07-2016 17:48,13-07-2016 18:50,13-07-2016,17,,18,62.05
3925,Airport,176,Trip Completed,13-07-2016 22:26,13-07-2016 23:25,13-07-2016,22,,23,58.81666667
4087,City,176,Trip Completed,14-07-2016 02:52,14-07-2016 03:57,14-07-2016,2,,3,64.78333334
4706,City,176,Trip Completed,14-07-2016 13:14,14-07-2016 14:00,14-07-2016,13,,14,45.63333332
5448,Airport,176,Trip Completed,15-07-2016 03:22,15-07-2016 04:27,15-07-2016,3,,4,64.71666667
5645,City,176,Trip Completed,15-07-2016 06:51,15-07-2016 07:35,15-07-2016,6,,7,44.63333334
5862,City,176,Trip Completed,15-07-2016 09:19,15-07-2016 09:56,15-07-2016,9,,9,37.4
6079,Airport,176,Trip Completed,15-07-2016 14:21,15-07-2016 15:07,15-07-2016,14,,15,45.43333333
6648,Airport,176,Trip Completed,15-07-2016 22:04,15-07-2016 23:14,15-07-2016,22,,23,69.78333333
863,City,177,Trip Completed,11-07-2016 17:55,11-07-2016 18:43,11-07-2016,17,,18,48
1324,City,177,Trip Completed,11-07-2016 22:59,12-07-2016 00:05,11-07-2016,22,,0,66
1666,City,177,Trip Completed,12-07-2016 07:37,12-07-2016 08:49,12-07-2016,7,,8,71.99999999
1797,Airport,177,Trip Completed,12-07-2016 09:15,12-07-2016 09:41,12-07-2016,9,,9,26
2279,Airport,177,Trip Completed,12-07-2016 18:38,12-07-2016 19:26,12-07-2016,18,,19,48
2997,City,177,Trip Completed,13-07-2016 07:10,13-07-2016 07:49,13-07-2016,7,,7,38.38333334
3343,Airport,177,Trip Completed,13-07-2016 12:57,13-07-2016 13:42,13-07-2016,12,,13,44.46666667
3625,Airport,177,Trip Completed,13-07-2016 18:57,13-07-2016 20:01,13-07-2016,18,,20,63.95000001
4310,City,177,Trip Completed,14-07-2016 06:48,14-07-2016 07:42,14-07-2016,6,,7,53.66666667
4750,Airport,177,Trip Completed,14-07-2016 15:09,14-07-2016 16:20,14-07-2016,15,,16,71.25
5185,Airport,177,Trip Completed,14-07-2016 20:35,14-07-2016 21:49,14-07-2016,20,,21,74.08333333
5978,Airport,177,Trip Completed,15-07-2016 11:27,15-07-2016 12:10,15-07-2016,11,,12,42.96666666
6073,City,177,Trip Completed,15-07-2016 14:02,15-07-2016 14:50,15-07-2016,14,,14,47.83333334
455,City,178,Trip Completed,11-07-2016 09:17,11-07-2016 10:12,11-07-2016,9,,10,55
651,Airport,178,Trip Completed,11-07-2016 12:45,11-07-2016 13:25,11-07-2016,12,,13,40
742,City,178,Trip Completed,11-07-2016 15:38,11-07-2016 16:25,11-07-2016,15,,16,47.00000001
828,Airport,178,Trip Completed,11-07-2016 17:35,11-07-2016 18:07,11-07-2016,17,,18,32
1701,City,178,Trip Completed,12-07-2016 07:58,12-07-2016 08:47,12-07-2016,7,,8,49
1985,City,178,Trip Completed,12-07-2016 12:24,12-07-2016 13:29,12-07-2016,12,,13,64.99999999
2277,City,178,Trip Completed,12-07-2016 18:39,12-07-2016 19:34,12-07-2016,18,,19,55
3108,Airport,178,Trip Completed,13-07-2016 08:25,13-07-2016 09:35,13-07-2016,8,,9,70.13333333
3880,Airport,178,Trip Completed,13-07-2016 21:54,13-07-2016 22:35,13-07-2016,21,,22,41.8
4252,City,178,Trip Completed,14-07-2016 06:05,14-07-2016 06:46,14-07-2016,6,,6,41.38333334
4646,Airport,178,Trip Completed,14-07-2016 11:49,14-07-2016 12:55,14-07-2016,11,,12,66.91666667
5560,Airport,178,Trip Completed,15-07-2016 05:35,15-07-2016 06:19,15-07-2016,5,,6,43.98333334
483,City,179,Trip Completed,11-07-2016 09:26,11-07-2016 10:04,11-07-2016,9,,10,38
628,Airport,179,Trip Completed,11-07-2016 12:19,11-07-2016 13:00,11-07-2016,12,,13,41
2285,City,179,Trip Completed,12-07-2016 18:34,12-07-2016 19:14,12-07-2016,18,,19,40
4024,Airport,179,Trip Completed,13-07-2016 00:06,13-07-2016 00:42,13-07-2016,0,,0,35.78333334
2952,City,179,Trip Completed,13-07-2016 06:39,13-07-2016 07:56,13-07-2016,6,,7,76.85
4631,Airport,179,Trip Completed,14-07-2016 11:16,14-07-2016 12:24,14-07-2016,11,,12,67.6
5200,Airport,179,Trip Completed,14-07-2016 20:48,14-07-2016 21:38,14-07-2016,20,,21,49.73333334
5711,City,179,Trip Completed,15-07-2016 07:40,15-07-2016 08:33,15-07-2016,7,,8,53.13333334
6399,Airport,179,Trip Completed,15-07-2016 19:24,15-07-2016 20:01,15-07-2016,19,,20,37.16666667
6453,City,179,Trip Completed,15-07-2016 20:06,15-07-2016 21:02,15-07-2016,20,,21,55.86666667
788,City,180,Trip Completed,11-07-2016 16:53,11-07-2016 17:54,11-07-2016,16,,17,61
1550,Airport,180,Trip Completed,12-07-2016 06:08,12-07-2016 07:14,12-07-2016,6,,7,66
2069,Airport,180,Trip Completed,12-07-2016 15:20,12-07-2016 15:55,12-07-2016,15,,15,35
2593,City,180,Trip Completed,12-07-2016 21:43,12-07-2016 22:35,12-07-2016,21,,22,51.99999999
2943,City,180,Trip Completed,13-07-2016 06:41,13-07-2016 07:15,13-07-2016,6,,7,34.79999999
3649,City,180,Trip Completed,13-07-2016 19:11,13-07-2016 20:21,13-07-2016,19,,20,69.98333334
3942,Airport,180,Trip Completed,13-07-2016 22:36,13-07-2016 23:42,13-07-2016,22,,23,65.9
5512,Airport,180,Trip Completed,15-07-2016 05:10,15-07-2016 05:42,15-07-2016,5,,5,31.98333334
5752,City,180,Trip Completed,15-07-2016 08:02,15-07-2016 09:09,15-07-2016,8,,9,67.35000001
6362,City,180,Trip Completed,15-07-2016 19:05,15-07-2016 19:49,15-07-2016,19,,19,43.43333333
1151,Airport,181,Trip Completed,11-07-2016 20:40,11-07-2016 21:38,11-07-2016,20,,21,58
1812,Airport,181,Trip Completed,12-07-2016 09:16,12-07-2016 10:09,12-07-2016,9,,10,53.00000001
1946,Airport,181,Trip Completed,12-07-2016 11:28,12-07-2016 12:32,12-07-2016,11,,12,64
2646,City,181,Trip Completed,12-07-2016 22:46,12-07-2016 23:45,12-07-2016,22,,23,59
3255,Airport,181,Trip Completed,13-07-2016 10:10,13-07-2016 11:20,13-07-2016,10,,11,70.98333334
3431,Airport,181,Trip Completed,13-07-2016 16:03,13-07-2016 16:46,13-07-2016,16,,16,43.68333333
3634,City,181,Trip Completed,13-07-2016 19:00,13-07-2016 19:54,13-07-2016,19,,19,53.5
4592,City,181,Trip Completed,14-07-2016 10:09,14-07-2016 10:38,14-07-2016,10,,10,29.18333332
5705,City,181,Trip Completed,15-07-2016 07:32,15-07-2016 08:16,15-07-2016,7,,8,43.56666667
6056,Airport,181,Trip Completed,15-07-2016 13:35,15-07-2016 14:02,15-07-2016,13,,14,26.89999999
325,City,182,Trip Completed,11-07-2016 07:34,11-07-2016 08:44,11-07-2016,7,,8,70
1015,City,182,Trip Completed,11-07-2016 19:15,11-07-2016 20:11,11-07-2016,19,,20,55.99999999
1308,City,182,Trip Completed,11-07-2016 22:41,11-07-2016 23:54,11-07-2016,22,,23,73
1667,City,182,Trip Completed,12-07-2016 07:42,12-07-2016 08:03,12-07-2016,7,,8,21.00000001
2436,Airport,182,Trip Completed,12-07-2016 20:15,12-07-2016 20:46,12-07-2016,20,,20,31
2865,City,182,Trip Completed,13-07-2016 05:42,13-07-2016 06:25,13-07-2016,5,,6,43.4
3397,City,182,Trip Completed,13-07-2016 15:00,13-07-2016 15:58,13-07-2016,15,,15,58.46666667
4040,Airport,182,Trip Completed,14-07-2016 00:38,14-07-2016 01:50,14-07-2016,0,,1,71.73333334
4094,City,182,Trip Completed,14-07-2016 03:09,14-07-2016 03:44,14-07-2016,3,,3,35.63333333
4568,Airport,182,Trip Completed,14-07-2016 09:50,14-07-2016 10:22,14-07-2016,9,,10,31.53333333
5105,City,182,Trip Completed,14-07-2016 19:59,14-07-2016 20:37,14-07-2016,19,,20,37.51666667
573,Airport,183,Trip Completed,11-07-2016 10:57,11-07-2016 11:30,11-07-2016,10,,11,32.99999999
789,City,183,Trip Completed,11-07-2016 16:54,11-07-2016 17:36,11-07-2016,16,,17,41.99999999
1525,City,183,Trip Completed,12-07-2016 05:48,12-07-2016 06:46,12-07-2016,5,,6,58
2786,Airport,183,Trip Completed,13-07-2016 04:54,13-07-2016 05:34,13-07-2016,4,,5,39.78333333
3143,Airport,183,Trip Completed,13-07-2016 08:52,13-07-2016 09:57,13-07-2016,8,,9,65.08333333
3917,City,183,Trip Completed,13-07-2016 22:15,13-07-2016 23:23,13-07-2016,22,,23,67.95
4375,City,183,Trip Completed,14-07-2016 07:38,14-07-2016 08:42,14-07-2016,7,,8,63.65
6345,City,183,Trip Completed,15-07-2016 18:44,15-07-2016 19:57,15-07-2016,18,,19,72.76666667
169,City,184,Trip Completed,11-07-2016 05:45,11-07-2016 06:48,11-07-2016,5,,6,63
537,City,184,Trip Completed,11-07-2016 10:05,11-07-2016 10:57,11-07-2016,10,,10,52
682,City,184,Trip Completed,11-07-2016 13:32,11-07-2016 14:19,11-07-2016,13,,14,47.00000001
1384,City,184,Trip Completed,12-07-2016 01:15,12-07-2016 02:18,12-07-2016,1,,2,63
2167,Airport,184,Trip Completed,12-07-2016 17:30,12-07-2016 18:30,12-07-2016,17,,18,60.00000001
2295,City,184,Trip Completed,12-07-2016 18:48,12-07-2016 19:12,12-07-2016,18,,19,24
3109,City,184,Trip Completed,13-07-2016 08:22,13-07-2016 09:18,13-07-2016,8,,9,55.7
3293,City,184,Trip Completed,13-07-2016 11:18,13-07-2016 11:52,13-07-2016,11,,11,34.25
3444,City,184,Trip Completed,13-07-2016 16:33,13-07-2016 17:49,13-07-2016,16,,17,76.16666667
3660,Airport,184,Trip Completed,13-07-2016 19:22,13-07-2016 19:51,13-07-2016,19,,19,28.88333333
4693,City,184,Trip Completed,14-07-2016 13:01,14-07-2016 14:10,14-07-2016,13,,14,68.8
5214,Airport,184,Trip Completed,14-07-2016 20:59,14-07-2016 21:48,14-07-2016,20,,21,48.91666667
5570,City,184,Trip Completed,15-07-2016 05:53,15-07-2016 06:17,15-07-2016,5,,6,24.3
6003,Airport,184,Trip Completed,15-07-2016 12:09,15-07-2016 12:57,15-07-2016,12,,12,48.55
6663,Airport,184,Trip Completed,15-07-2016 22:22,15-07-2016 23:03,15-07-2016,22,,23,41.36666667
616,Airport,185,Trip Completed,11-07-2016 12:05,11-07-2016 12:48,11-07-2016,12,,12,43
1056,City,185,Trip Completed,11-07-2016 19:49,11-07-2016 20:28,11-07-2016,19,,20,39
1903,City,185,Trip Completed,12-07-2016 10:36,12-07-2016 11:32,12-07-2016,10,,11,56
2643,City,185,Trip Completed,12-07-2016 22:37,12-07-2016 23:34,12-07-2016,22,,23,57
3291,City,185,Trip Completed,13-07-2016 11:10,13-07-2016 12:31,13-07-2016,11,,12,81.03333333
3965,Airport,185,Trip Completed,13-07-2016 22:50,13-07-2016 23:20,13-07-2016,22,,23,29.61666667
4007,City,185,Trip Completed,13-07-2016 23:46,14-07-2016 00:23,13-07-2016,23,,0,37.33333333
4234,City,185,Trip Completed,14-07-2016 05:59,14-07-2016 07:01,14-07-2016,5,,7,62.09999999
4388,Airport,185,Trip Completed,14-07-2016 07:50,14-07-2016 08:48,14-07-2016,7,,8,58.53333333
4964,City,185,Trip Completed,14-07-2016 18:34,14-07-2016 19:13,14-07-2016,18,,19,38.28333333
5544,City,185,Trip Completed,15-07-2016 05:23,15-07-2016 05:56,15-07-2016,5,,5,33.16666667
6217,City,185,Trip Completed,15-07-2016 17:33,15-07-2016 18:00,15-07-2016,17,,18,26.38333333
1345,Airport,186,Trip Completed,11-07-2016 23:37,12-07-2016 00:09,11-07-2016,23,,0,32
1874,Airport,186,Trip Completed,12-07-2016 09:56,12-07-2016 10:42,12-07-2016,9,,10,45.99999999
2413,City,186,Trip Completed,12-07-2016 20:02,12-07-2016 21:16,12-07-2016,20,,21,74
3068,City,186,Trip Completed,13-07-2016 07:59,13-07-2016 08:49,13-07-2016,7,,8,49.25000001
3452,City,186,Trip Completed,13-07-2016 16:52,13-07-2016 17:25,13-07-2016,16,,17,32.95
4031,City,186,Trip Completed,14-07-2016 00:22,14-07-2016 00:55,14-07-2016,0,,0,32.31666667
4438,Airport,186,Trip Completed,14-07-2016 08:27,14-07-2016 09:12,14-07-2016,8,,9,45.09999999
5521,Airport,186,Trip Completed,15-07-2016 05:19,15-07-2016 06:27,15-07-2016,5,,6,68.60000001
5832,City,186,Trip Completed,15-07-2016 09:00,15-07-2016 09:55,15-07-2016,9,,9,54.76666667
5990,Airport,186,Trip Completed,15-07-2016 11:43,15-07-2016 12:40,15-07-2016,11,,12,57.61666666
6254,City,186,Trip Completed,15-07-2016 17:57,15-07-2016 18:50,15-07-2016,17,,18,53.00000001
320,City,187,Trip Completed,11-07-2016 07:32,11-07-2016 08:44,11-07-2016,7,,8,72
717,City,187,Trip Completed,11-07-2016 14:52,11-07-2016 15:46,11-07-2016,14,,15,54.00000001
2074,City,187,Trip Completed,12-07-2016 15:32,12-07-2016 16:24,12-07-2016,15,,16,52
4576,Airport,187,Trip Completed,14-07-2016 09:57,14-07-2016 11:13,14-07-2016,9,,11,75.60000001
5503,City,187,Trip Completed,15-07-2016 05:11,15-07-2016 06:01,15-07-2016,5,,6,49.95
173,City,188,Trip Completed,11-07-2016 05:45,11-07-2016 06:30,11-07-2016,5,,6,45
698,City,188,Trip Completed,11-07-2016 14:00,11-07-2016 14:49,11-07-2016,14,,14,48.99999999
2039,Airport,188,Trip Completed,12-07-2016 14:29,12-07-2016 15:18,12-07-2016,14,,15,48.99999999
2467,Airport,188,Trip Completed,12-07-2016 20:34,12-07-2016 21:41,12-07-2016,20,,21,67
2676,Airport,188,Trip Completed,12-07-2016 23:53,13-07-2016 00:26,12-07-2016,23,,0,33.91666666
3038,City,188,Trip Completed,13-07-2016 07:37,13-07-2016 08:33,13-07-2016,7,,8,56.16666667
4003,Airport,188,Trip Completed,13-07-2016 23:40,14-07-2016 00:38,13-07-2016,23,,0,57.91666667
4126,City,188,Trip Completed,14-07-2016 04:40,14-07-2016 05:53,14-07-2016,4,,5,72.79999999
4611,City,188,Trip Completed,14-07-2016 10:34,14-07-2016 11:19,14-07-2016,10,,11,44.81666668
4975,City,188,Trip Completed,14-07-2016 18:42,14-07-2016 19:18,14-07-2016,18,,19,36.23333334
5664,City,188,Trip Completed,15-07-2016 07:03,15-07-2016 07:46,15-07-2016,7,,7,43.96666667
6006,Airport,188,Trip Completed,15-07-2016 12:17,15-07-2016 13:25,15-07-2016,12,,13,67.53333334
6329,City,188,Trip Completed,15-07-2016 18:43,15-07-2016 19:36,15-07-2016,18,,19,53.39999999
2779,Airport,189,Trip Completed,13-07-2016 04:46,13-07-2016 05:41,13-07-2016,4,,5,55.18333334
4216,Airport,189,Trip Completed,14-07-2016 05:38,14-07-2016 06:36,14-07-2016,5,,6,58.21666667
4711,Airport,189,Trip Completed,14-07-2016 13:18,14-07-2016 13:56,14-07-2016,13,,13,37.81666666
4825,City,189,Trip Completed,14-07-2016 17:22,14-07-2016 18:17,14-07-2016,17,,18,55.71666666
6175,City,189,Trip Completed,15-07-2016 16:55,15-07-2016 17:49,15-07-2016,16,,17,53.7
2445,City,190,Trip Completed,12-07-2016 20:18,12-07-2016 21:04,12-07-2016,20,,21,46
2714,Airport,190,Trip Completed,13-07-2016 01:52,13-07-2016 02:51,13-07-2016,1,,2,58.7
3089,Airport,190,Trip Completed,13-07-2016 08:11,13-07-2016 08:53,13-07-2016,8,,8,42.48333334
3462,Airport,190,Trip Completed,13-07-2016 17:10,13-07-2016 17:52,13-07-2016,17,,17,42.01666667
4462,Airport,190,Trip Completed,14-07-2016 08:40,14-07-2016 09:22,14-07-2016,8,,9,42.45
4698,City,190,Trip Completed,14-07-2016 13:07,14-07-2016 14:13,14-07-2016,13,,14,65.91666666
5098,Airport,190,Trip Completed,14-07-2016 19:50,14-07-2016 20:27,14-07-2016,19,,20,36.60000001
6711,City,190,Trip Completed,15-07-2016 23:07,16-07-2016 00:11,15-07-2016,23,,0,64.25000001
146,Airport,191,Trip Completed,11-07-2016 05:29,11-07-2016 06:08,11-07-2016,5,,6,39
652,Airport,191,Trip Completed,11-07-2016 12:43,11-07-2016 13:29,11-07-2016,12,,13,45.99999999
1947,Airport,191,Trip Completed,12-07-2016 11:33,12-07-2016 12:09,12-07-2016,11,,12,36
2236,Airport,191,Trip Completed,12-07-2016 18:16,12-07-2016 19:07,12-07-2016,18,,19,51
3393,City,191,Trip Completed,13-07-2016 14:42,13-07-2016 15:58,13-07-2016,14,,15,76.29999999
4577,Airport,191,Trip Completed,14-07-2016 09:54,14-07-2016 10:58,14-07-2016,9,,10,64.06666666
4932,City,191,Trip Completed,14-07-2016 18:17,14-07-2016 18:53,14-07-2016,18,,18,36.26666667
5419,City,191,Trip Completed,15-07-2016 02:01,15-07-2016 02:34,15-07-2016,2,,2,32.70000001
5766,City,191,Trip Completed,15-07-2016 08:19,15-07-2016 09:18,15-07-2016,8,,9,58.73333334
6261,Airport,191,Trip Completed,15-07-2016 18:07,15-07-2016 19:07,15-07-2016,18,,19,60.51666667
800,Airport,192,Trip Completed,11-07-2016 17:13,11-07-2016 17:56,11-07-2016,17,,17,42.99999999
1484,Airport,192,Trip Completed,12-07-2016 05:19,12-07-2016 05:55,12-07-2016,5,,5,36
1989,Airport,192,Trip Completed,12-07-2016 12:30,12-07-2016 13:01,12-07-2016,12,,13,31
3850,Airport,192,Trip Completed,13-07-2016 21:27,13-07-2016 22:05,13-07-2016,21,,22,37.81666667
4441,City,192,Trip Completed,14-07-2016 08:32,14-07-2016 09:19,14-07-2016,8,,9,47.33333333
4783,Airport,192,Trip Completed,14-07-2016 16:34,14-07-2016 17:21,14-07-2016,16,,17,47.06666666
392,Airport,193,Trip Completed,11-07-2016 08:23,11-07-2016 09:10,11-07-2016,8,,9,47
653,City,193,Trip Completed,11-07-2016 12:47,11-07-2016 13:53,11-07-2016,12,,13,66.00000001
1283,City,193,Trip Completed,11-07-2016 22:09,11-07-2016 23:18,11-07-2016,22,,23,68.99999999
1860,City,193,Trip Completed,12-07-2016 09:55,12-07-2016 10:32,12-07-2016,9,,10,36.99999999
1910,Airport,193,Trip Completed,12-07-2016 10:41,12-07-2016 11:27,12-07-2016,10,,11,45.99999999
2259,Airport,193,Trip Completed,12-07-2016 18:30,12-07-2016 19:36,12-07-2016,18,,19,66
2752,Airport,193,Trip Completed,13-07-2016 03:37,13-07-2016 04:19,13-07-2016,3,,4,42.16666667
3385,City,193,Trip Completed,13-07-2016 14:33,13-07-2016 15:21,13-07-2016,14,,15,47.85
4915,Airport,193,Trip Completed,14-07-2016 18:12,14-07-2016 19:07,14-07-2016,18,,19,54.53333334
5957,Airport,193,Trip Completed,15-07-2016 10:46,15-07-2016 11:26,15-07-2016,10,,11,40.88333333
5992,City,193,Trip Completed,15-07-2016 11:54,15-07-2016 12:39,15-07-2016,11,,12,45.58333333
6160,Airport,193,Trip Completed,15-07-2016 16:30,15-07-2016 17:39,15-07-2016,16,,17,69.36666666
21,Airport,194,Trip Completed,11-07-2016 01:29,11-07-2016 02:05,11-07-2016,1,,2,36
106,City,194,Trip Completed,11-07-2016 05:06,11-07-2016 05:38,11-07-2016,5,,5,32
512,Airport,194,Trip Completed,11-07-2016 09:47,11-07-2016 10:55,11-07-2016,9,,10,68
760,City,194,Trip Completed,11-07-2016 16:16,11-07-2016 16:54,11-07-2016,16,,16,38.00000001
1098,City,194,Trip Completed,11-07-2016 20:15,11-07-2016 21:03,11-07-2016,20,,21,48
1314,Airport,194,Trip Completed,11-07-2016 22:44,11-07-2016 23:51,11-07-2016,22,,23,67
2746,Airport,194,Trip Completed,13-07-2016 03:14,13-07-2016 04:00,13-07-2016,3,,4,46.45
3140,Airport,194,Trip Completed,13-07-2016 08:48,13-07-2016 09:41,13-07-2016,8,,9,52.81666667
3314,City,194,Trip Completed,13-07-2016 12:06,13-07-2016 12:50,13-07-2016,12,,12,43.63333333
4157,Airport,194,Trip Completed,14-07-2016 05:04,14-07-2016 05:32,14-07-2016,5,,5,27.84999999
5340,Airport,194,Trip Completed,14-07-2016 22:32,14-07-2016 23:44,14-07-2016,22,,23,72.25
6257,Airport,194,Trip Completed,15-07-2016 18:03,15-07-2016 19:04,15-07-2016,18,,19,61.06666666
564,Airport,195,Trip Completed,11-07-2016 10:20,11-07-2016 11:23,11-07-2016,10,,11,63.00000001
1271,Airport,195,Trip Completed,11-07-2016 22:00,11-07-2016 22:38,11-07-2016,22,,22,38.00000001
1647,Airport,195,Trip Completed,12-07-2016 07:13,12-07-2016 07:51,12-07-2016,7,,7,38
2767,Airport,195,Trip Completed,13-07-2016 04:07,13-07-2016 04:59,13-07-2016,4,,4,52.03333333
3646,Airport,195,Trip Completed,13-07-2016 19:11,13-07-2016 19:48,13-07-2016,19,,19,37.21666667
4865,Airport,195,Trip Completed,14-07-2016 17:37,14-07-2016 18:57,14-07-2016,17,,18,80.30000001
6055,Airport,195,Trip Completed,15-07-2016 13:35,15-07-2016 14:32,15-07-2016,13,,14,56.8
6679,Airport,195,Trip Completed,15-07-2016 22:26,15-07-2016 23:08,15-07-2016,22,,23,41.95
283,Airport,196,Trip Completed,11-07-2016 07:01,11-07-2016 07:32,11-07-2016,7,,7,31
489,City,196,Trip Completed,11-07-2016 09:29,11-07-2016 10:21,11-07-2016,9,,10,52
1559,Airport,196,Trip Completed,12-07-2016 06:09,12-07-2016 06:53,12-07-2016,6,,6,44.00000001
2545,Airport,196,Trip Completed,12-07-2016 21:20,12-07-2016 21:53,12-07-2016,21,,21,33
3333,City,196,Trip Completed,13-07-2016 12:35,13-07-2016 13:41,13-07-2016,12,,13,66.63333333
4037,Airport,196,Trip Completed,14-07-2016 00:32,14-07-2016 01:17,14-07-2016,0,,1,44.26666667
4578,Airport,196,Trip Completed,14-07-2016 09:59,14-07-2016 11:03,14-07-2016,9,,11,64.75000001
